id,defects
110785,0.3969658
110786,0.23548533
110787,0.16310626
110788,0.38600898
110789,0.11818395
110790,0.2833384
110791,0.08825807
110792,0.21657737
110793,0.06703887
110794,0.16135553
110795,0.09935454
110796,0.047974084
110797,0.44363073
110798,0.14968218
110799,0.051881965
110800,0.7806411
110801,0.06432614
110802,0.6360017
110803,0.24917349
110804,0.23427133
110805,0.12843879
110806,0.68423563
110807,0.32177517
110808,0.19036967
110809,0.10621751
110810,0.30094033
110811,0.15327577
110812,0.27895907
110813,0.06520345
110814,0.19776697
110815,0.19051452
110816,0.056013186
110817,0.10536728
110818,0.1470881
110819,0.23177879
110820,0.09757902
110821,0.20911494
110822,0.17391601
110823,0.07156162
110824,0.7722529
110825,0.7782086
110826,0.0758203
110827,0.12283298
110828,0.5722542
110829,0.06538946
110830,0.38460523
110831,0.05716747
110832,0.0957044
110833,0.14472902
110834,0.50833255
110835,0.116652824
110836,0.098036945
110837,0.10621751
110838,0.08744476
110839,0.5982668
110840,0.5839441
110841,0.46446645
110842,0.3268129
110843,0.33869374
110844,0.06243409
110845,0.063047945
110846,0.12839724
110847,0.12793195
110848,0.09443354
110849,0.31729323
110850,0.109596305
110851,0.097916834
110852,0.13424551
110853,0.07562045
110854,0.109681815
110855,0.049611535
110856,0.2080759
110857,0.105514556
110858,0.09975033
110859,0.6065554
110860,0.21988852
110861,0.5030706
110862,0.13037984
110863,0.05207251
110864,0.067773506
110865,0.062169034
110866,0.17865169
110867,0.50847703
110868,0.056886252
110869,0.05207251
110870,0.113426566
110871,0.47807446
110872,0.17308645
110873,0.15433264
110874,0.06531506
110875,0.12866785
110876,0.108559296
110877,0.20207292
110878,0.0863288
110879,0.10665181
110880,0.05716747
110881,0.7782086
110882,0.13672802
110883,0.090141006
110884,0.047974084
110885,0.19464263
110886,0.5210994
110887,0.12351402
110888,0.35523394
110889,0.42197645
110890,0.085578136
110891,0.71798813
110892,0.2293223
110893,0.12395146
110894,0.22873726
110895,0.109849066
110896,0.37597334
110897,0.11325077
110898,0.066284835
110899,0.6368643
110900,0.05050836
110901,0.15271756
110902,0.36126804
110903,0.06450045
110904,0.084960856
110905,0.23653093
110906,0.6832897
110907,0.24529327
110908,0.20860836
110909,0.09331575
110910,0.05860127
110911,0.06043323
110912,0.2637867
110913,0.08901278
110914,0.7162168
110915,0.42992565
110916,0.05716747
110917,0.08923401
110918,0.05635872
110919,0.14220963
110920,0.6348504
110921,0.30645913
110922,0.08908221
110923,0.15820448
110924,0.101372465
110925,0.21602248
110926,0.1459716
110927,0.21284638
110928,0.08109572
110929,0.105761915
110930,0.054044995
110931,0.1589676
110932,0.14239295
110933,0.10793264
110934,0.07961917
110935,0.20677803
110936,0.111144274
110937,0.51913095
110938,0.76338136
110939,0.056598667
110940,0.1479872
110941,0.051847026
110942,0.17424265
110943,0.053404003
110944,0.33524898
110945,0.11818395
110946,0.05743565
110947,0.16069396
110948,0.41336167
110949,0.4925407
110950,0.15433264
110951,0.10048157
110952,0.4095448
110953,0.35013136
110954,0.7880789
110955,0.120335765
110956,0.06191055
110957,0.6239246
110958,0.11818395
110959,0.68260443
110960,0.2405121
110961,0.12817173
110962,0.08806191
110963,0.10584165
110964,0.066131964
110965,0.12038044
110966,0.06289322
110967,0.05507628
110968,0.06275019
110969,0.06257646
110970,0.24889807
110971,0.0957958
110972,0.11008657
110973,0.34451935
110974,0.22358908
110975,0.06765919
110976,0.059016306
110977,0.6732153
110978,0.055509154
110979,0.08298704
110980,0.12742881
110981,0.058403123
110982,0.2940701
110983,0.26890752
110984,0.16768996
110985,0.06720123
110986,0.060755514
110987,0.31000113
110988,0.06432614
110989,0.57009625
110990,0.17364693
110991,0.6360869
110992,0.10449644
110993,0.103659034
110994,0.057160918
110995,0.058731068
110996,0.646889
110997,0.065046996
110998,0.19457017
110999,0.22784956
111000,0.19407335
111001,0.09515613
111002,0.11968513
111003,0.061079573
111004,0.057637528
111005,0.30843922
111006,0.4912597
111007,0.10466642
111008,0.4940747
111009,0.051847026
111010,0.33493125
111011,0.63648313
111012,0.06402653
111013,0.7320749
111014,0.066583045
111015,0.12435084
111016,0.7702224
111017,0.18837844
111018,0.10793264
111019,0.5070898
111020,0.1763947
111021,0.17095405
111022,0.17491111
111023,0.0946639
111024,0.1399231
111025,0.070939206
111026,0.10595581
111027,0.16836454
111028,0.14450163
111029,0.061203983
111030,0.09477318
111031,0.053879194
111032,0.10685129
111033,0.14009754
111034,0.5702191
111035,0.09545253
111036,0.12454488
111037,0.05377597
111038,0.78793055
111039,0.09744134
111040,0.10428773
111041,0.09443354
111042,0.084960856
111043,0.073850386
111044,0.054378975
111045,0.36424232
111046,0.21134889
111047,0.10634893
111048,0.13375829
111049,0.25889218
111050,0.1993615
111051,0.13836603
111052,0.21927443
111053,0.06044081
111054,0.72243047
111055,0.075052425
111056,0.57902235
111057,0.7782086
111058,0.2199618
111059,0.38495138
111060,0.63907295
111061,0.22194049
111062,0.2118828
111063,0.2529851
111064,0.16108145
111065,0.12925047
111066,0.14718413
111067,0.062169448
111068,0.055509154
111069,0.103196144
111070,0.08981035
111071,0.13021986
111072,0.19828664
111073,0.11394345
111074,0.4149609
111075,0.12310783
111076,0.4797709
111077,0.21727799
111078,0.54576087
111079,0.3573747
111080,0.20489225
111081,0.07651926
111082,0.104009494
111083,0.06724448
111084,0.12964645
111085,0.12994237
111086,0.4164632
111087,0.222183
111088,0.071522266
111089,0.17109267
111090,0.057623822
111091,0.05716747
111092,0.06538946
111093,0.135885
111094,0.13578312
111095,0.5723509
111096,0.060755514
111097,0.09733185
111098,0.31760782
111099,0.1399231
111100,0.09784116
111101,0.17534079
111102,0.110768855
111103,0.09868602
111104,0.5650566
111105,0.60466725
111106,0.057952937
111107,0.58082646
111108,0.7733895
111109,0.051219046
111110,0.09366363
111111,0.120737
111112,0.10513508
111113,0.0957044
111114,0.065219656
111115,0.12863712
111116,0.58483386
111117,0.09303851
111118,0.110768855
111119,0.5217117
111120,0.21189833
111121,0.60321313
111122,0.07494865
111123,0.055509154
111124,0.1764464
111125,0.06139786
111126,0.1641466
111127,0.057952937
111128,0.087185375
111129,0.20758311
111130,0.10621751
111131,0.523212
111132,0.66572547
111133,0.16181667
111134,0.5637582
111135,0.51914036
111136,0.052610908
111137,0.067765795
111138,0.13631414
111139,0.2721414
111140,0.717581
111141,0.06842785
111142,0.05207251
111143,0.0507495
111144,0.06352627
111145,0.42287213
111146,0.077752955
111147,0.56543356
111148,0.6998839
111149,0.67455393
111150,0.30269274
111151,0.07293686
111152,0.79054356
111153,0.17665999
111154,0.10166095
111155,0.08825807
111156,0.098948374
111157,0.79427713
111158,0.2855162
111159,0.0581625
111160,0.114735186
111161,0.16129315
111162,0.07190694
111163,0.24772446
111164,0.06797837
111165,0.4540853
111166,0.32462355
111167,0.08376675
111168,0.14730856
111169,0.10597442
111170,0.7772411
111171,0.22996245
111172,0.26338
111173,0.055662148
111174,0.11979409
111175,0.6157578
111176,0.49473134
111177,0.21938798
111178,0.063478164
111179,0.104009494
111180,0.055509154
111181,0.18108776
111182,0.12832974
111183,0.10932817
111184,0.05767132
111185,0.2696112
111186,0.10584165
111187,0.14862496
111188,0.09479071
111189,0.060101047
111190,0.06528312
111191,0.6521968
111192,0.09163706
111193,0.528437
111194,0.112468876
111195,0.12653017
111196,0.08138026
111197,0.4586863
111198,0.23632917
111199,0.32665744
111200,0.057623822
111201,0.3927495
111202,0.107873514
111203,0.15396364
111204,0.5815528
111205,0.29971397
111206,0.10584165
111207,0.18369675
111208,0.10537625
111209,0.06569962
111210,0.105761915
111211,0.0855049
111212,0.1522481
111213,0.110768855
111214,0.26431924
111215,0.12792708
111216,0.14978647
111217,0.09397916
111218,0.22765288
111219,0.055509154
111220,0.15462995
111221,0.06265868
111222,0.101015575
111223,0.055484943
111224,0.080244996
111225,0.17584808
111226,0.1272646
111227,0.32574025
111228,0.058251638
111229,0.20639265
111230,0.049642265
111231,0.23794468
111232,0.60177445
111233,0.13633914
111234,0.062004413
111235,0.6931577
111236,0.21790399
111237,0.057623822
111238,0.6742658
111239,0.060433906
111240,0.060921606
111241,0.24688052
111242,0.10560402
111243,0.2110532
111244,0.10428773
111245,0.05716747
111246,0.058825985
111247,0.18044299
111248,0.051881965
111249,0.056810774
111250,0.17157477
111251,0.043084506
111252,0.6344041
111253,0.2010663
111254,0.21556693
111255,0.17041355
111256,0.41969833
111257,0.058808353
111258,0.08109572
111259,0.053794403
111260,0.34924108
111261,0.3656114
111262,0.45998514
111263,0.06413924
111264,0.30544838
111265,0.11204138
111266,0.19082399
111267,0.11898362
111268,0.053794403
111269,0.07025671
111270,0.7930789
111271,0.13415447
111272,0.06044081
111273,0.09323036
111274,0.23791195
111275,0.09513151
111276,0.4523779
111277,0.31580842
111278,0.053422015
111279,0.6644727
111280,0.06948
111281,0.15911822
111282,0.3118397
111283,0.6069508
111284,0.21288082
111285,0.20634344
111286,0.13101791
111287,0.2668111
111288,0.2848018
111289,0.2537098
111290,0.047974084
111291,0.23673
111292,0.19821766
111293,0.13944659
111294,0.09676062
111295,0.3050846
111296,0.14903592
111297,0.05576712
111298,0.10149919
111299,0.10130476
111300,0.15484932
111301,0.7446253
111302,0.435567
111303,0.66583765
111304,0.12730339
111305,0.7443995
111306,0.11356673
111307,0.20176536
111308,0.75445056
111309,0.17560986
111310,0.12853195
111311,0.36064702
111312,0.18445876
111313,0.051881965
111314,0.16576628
111315,0.062169034
111316,0.09443354
111317,0.09165828
111318,0.09986672
111319,0.07344396
111320,0.27666956
111321,0.061866008
111322,0.10621751
111323,0.4330814
111324,0.39015982
111325,0.22880746
111326,0.7550159
111327,0.094170354
111328,0.55945027
111329,0.10584165
111330,0.13394697
111331,0.25104913
111332,0.1237219
111333,0.44363073
111334,0.15455684
111335,0.087574676
111336,0.092261076
111337,0.36941975
111338,0.09652315
111339,0.09678718
111340,0.13566554
111341,0.72900856
111342,0.78691596
111343,0.13786677
111344,0.09941069
111345,0.19703825
111346,0.05245564
111347,0.069673836
111348,0.09239178
111349,0.047974084
111350,0.103691004
111351,0.6417052
111352,0.10088048
111353,0.33988604
111354,0.19115826
111355,0.11508774
111356,0.050044984
111357,0.060426347
111358,0.7042754
111359,0.5692622
111360,0.057623822
111361,0.15182889
111362,0.07051217
111363,0.097069934
111364,0.056553677
111365,0.110973835
111366,0.5611476
111367,0.2709912
111368,0.110931195
111369,0.09579114
111370,0.16349976
111371,0.093284726
111372,0.61335117
111373,0.25187656
111374,0.6806677
111375,0.57009625
111376,0.052610908
111377,0.35607204
111378,0.09951997
111379,0.067765795
111380,0.36592594
111381,0.21852326
111382,0.09253123
111383,0.62844867
111384,0.21222326
111385,0.114548706
111386,0.05413426
111387,0.08987913
111388,0.45155454
111389,0.065987885
111390,0.065363094
111391,0.05542168
111392,0.23878269
111393,0.3653702
111394,0.05542168
111395,0.09199926
111396,0.25207028
111397,0.36879367
111398,0.14862117
111399,0.12547801
111400,0.08878416
111401,0.34318134
111402,0.43224603
111403,0.2163785
111404,0.12509438
111405,0.12670152
111406,0.10390862
111407,0.76292056
111408,0.10577055
111409,0.05135272
111410,0.33770254
111411,0.087185375
111412,0.11239824
111413,0.7656225
111414,0.16660574
111415,0.28976148
111416,0.14213213
111417,0.784379
111418,0.7476079
111419,0.18352088
111420,0.38495138
111421,0.11594139
111422,0.6411912
111423,0.051194735
111424,0.109034605
111425,0.13915057
111426,0.070355274
111427,0.12935239
111428,0.051881965
111429,0.3530945
111430,0.07260365
111431,0.05050836
111432,0.105719775
111433,0.4190677
111434,0.056886252
111435,0.11068588
111436,0.12373939
111437,0.1742739
111438,0.113219105
111439,0.17872567
111440,0.4403233
111441,0.11068588
111442,0.15807667
111443,0.0672018
111444,0.28380346
111445,0.057251763
111446,0.09868602
111447,0.2407294
111448,0.15810178
111449,0.6248272
111450,0.092961825
111451,0.78174764
111452,0.06873862
111453,0.30422768
111454,0.14615402
111455,0.17573862
111456,0.124444135
111457,0.112029396
111458,0.6110854
111459,0.42940488
111460,0.13401599
111461,0.2649005
111462,0.17556019
111463,0.08342577
111464,0.60714763
111465,0.23964979
111466,0.047974084
111467,0.08989963
111468,0.05716747
111469,0.08899882
111470,0.08882488
111471,0.10297852
111472,0.5962778
111473,0.34809396
111474,0.103691004
111475,0.6516127
111476,0.10224068
111477,0.053422015
111478,0.07364191
111479,0.29786685
111480,0.14656934
111481,0.06797982
111482,0.10584165
111483,0.15857676
111484,0.052927546
111485,0.10381846
111486,0.16065784
111487,0.054378975
111488,0.14455591
111489,0.066583045
111490,0.11624483
111491,0.09165828
111492,0.14296909
111493,0.10621751
111494,0.1935318
111495,0.04874236
111496,0.5131349
111497,0.10624792
111498,0.17809908
111499,0.05050836
111500,0.060433906
111501,0.33150285
111502,0.6382844
111503,0.1275713
111504,0.15161271
111505,0.1993548
111506,0.61228687
111507,0.110265486
111508,0.60714763
111509,0.74948525
111510,0.060900114
111511,0.14626835
111512,0.1122903
111513,0.41969237
111514,0.20714752
111515,0.06473781
111516,0.054958686
111517,0.057776384
111518,0.059323657
111519,0.31503943
111520,0.46639478
111521,0.1275713
111522,0.18691707
111523,0.06852794
111524,0.19895709
111525,0.07488535
111526,0.30064806
111527,0.27780116
111528,0.096869506
111529,0.69517624
111530,0.06266661
111531,0.09432504
111532,0.69801605
111533,0.7008242
111534,0.053794403
111535,0.5193927
111536,0.20035554
111537,0.070547946
111538,0.20390065
111539,0.43699178
111540,0.43032
111541,0.51941234
111542,0.24418518
111543,0.3438759
111544,0.12449115
111545,0.05530019
111546,0.110160656
111547,0.0969617
111548,0.09579114
111549,0.31787091
111550,0.5369919
111551,0.05716747
111552,0.054880165
111553,0.05289382
111554,0.09505845
111555,0.16309717
111556,0.10802284
111557,0.18115053
111558,0.63375384
111559,0.5482233
111560,0.07089316
111561,0.23788334
111562,0.082581125
111563,0.36198238
111564,0.054880165
111565,0.073850386
111566,0.053879194
111567,0.16773114
111568,0.084010005
111569,0.40775964
111570,0.12921606
111571,0.13725866
111572,0.11359695
111573,0.41306686
111574,0.17577602
111575,0.37928608
111576,0.23016009
111577,0.68566453
111578,0.054870274
111579,0.11703246
111580,0.6904387
111581,0.39811343
111582,0.20994185
111583,0.110768855
111584,0.6399876
111585,0.31389192
111586,0.05776759
111587,0.12831688
111588,0.5105974
111589,0.12964094
111590,0.06266661
111591,0.300165
111592,0.19275
111593,0.14744163
111594,0.38152853
111595,0.1210628
111596,0.13262846
111597,0.12624829
111598,0.5597121
111599,0.56872135
111600,0.049611535
111601,0.109797016
111602,0.42745632
111603,0.053794403
111604,0.065751374
111605,0.14465208
111606,0.10750446
111607,0.050044984
111608,0.07066145
111609,0.10494645
111610,0.22927554
111611,0.06985527
111612,0.5204626
111613,0.1928612
111614,0.2889057
111615,0.05050836
111616,0.09408493
111617,0.048303094
111618,0.67622757
111619,0.08406345
111620,0.22802924
111621,0.43025944
111622,0.49756768
111623,0.114332646
111624,0.112509266
111625,0.6755836
111626,0.27598658
111627,0.6360772
111628,0.13354759
111629,0.605139
111630,0.05761009
111631,0.19435523
111632,0.59499675
111633,0.09053215
111634,0.2713785
111635,0.4491203
111636,0.77732337
111637,0.057110403
111638,0.6674533
111639,0.19641392
111640,0.46021852
111641,0.56849885
111642,0.68455243
111643,0.15166199
111644,0.066819906
111645,0.10621751
111646,0.05843313
111647,0.17619556
111648,0.78453386
111649,0.18137008
111650,0.11110044
111651,0.13923486
111652,0.29240808
111653,0.5352125
111654,0.053794403
111655,0.63975495
111656,0.051881965
111657,0.09698402
111658,0.3792954
111659,0.10621751
111660,0.13184044
111661,0.09321752
111662,0.10428773
111663,0.33528826
111664,0.08646155
111665,0.15998071
111666,0.12605482
111667,0.21741946
111668,0.11290544
111669,0.2313941
111670,0.09303851
111671,0.062891394
111672,0.14189054
111673,0.051881965
111674,0.16700342
111675,0.6558398
111676,0.21140385
111677,0.5206606
111678,0.78785115
111679,0.53320545
111680,0.053422015
111681,0.05609383
111682,0.5380167
111683,0.20514373
111684,0.13564493
111685,0.53410137
111686,0.40853533
111687,0.07122741
111688,0.20459732
111689,0.42370293
111690,0.047974084
111691,0.11818395
111692,0.08858937
111693,0.18044299
111694,0.36141884
111695,0.5857012
111696,0.051194735
111697,0.080659136
111698,0.10088048
111699,0.05843313
111700,0.07342123
111701,0.16675232
111702,0.109034605
111703,0.45965832
111704,0.2380587
111705,0.104009494
111706,0.26208863
111707,0.07200539
111708,0.454185
111709,0.08812295
111710,0.5636246
111711,0.10617941
111712,0.05293339
111713,0.10088048
111714,0.0974917
111715,0.44665605
111716,0.8432011
111717,0.24402393
111718,0.25574958
111719,0.25449973
111720,0.12529367
111721,0.15089709
111722,0.09670815
111723,0.35753295
111724,0.45930204
111725,0.075362
111726,0.12490462
111727,0.25540325
111728,0.063993834
111729,0.68720186
111730,0.09834418
111731,0.27921978
111732,0.46177772
111733,0.15383407
111734,0.7755764
111735,0.055717416
111736,0.105761915
111737,0.3369885
111738,0.06749624
111739,0.19984563
111740,0.10732698
111741,0.12584871
111742,0.117579855
111743,0.15874627
111744,0.05204171
111745,0.585693
111746,0.09986672
111747,0.060921606
111748,0.18091677
111749,0.20911494
111750,0.09303851
111751,0.055662148
111752,0.056598667
111753,0.1592988
111754,0.10390862
111755,0.5078099
111756,0.3625599
111757,0.15711114
111758,0.380015
111759,0.087185375
111760,0.27967116
111761,0.14329092
111762,0.058693174
111763,0.44549146
111764,0.28052714
111765,0.13622034
111766,0.27430698
111767,0.09408493
111768,0.08954996
111769,0.23379889
111770,0.7755764
111771,0.23459509
111772,0.47375414
111773,0.5508298
111774,0.05914588
111775,0.058124457
111776,0.65789896
111777,0.06699674
111778,0.10088048
111779,0.09303851
111780,0.20879687
111781,0.4485879
111782,0.06884513
111783,0.11701237
111784,0.1624561
111785,0.09165828
111786,0.055509154
111787,0.38976637
111788,0.060493015
111789,0.10046105
111790,0.16476512
111791,0.6526337
111792,0.06295086
111793,0.76413983
111794,0.17266014
111795,0.09513151
111796,0.053031042
111797,0.0957044
111798,0.10621751
111799,0.1026128
111800,0.053842988
111801,0.09303851
111802,0.048650943
111803,0.7947389
111804,0.68045956
111805,0.08234553
111806,0.10947626
111807,0.07303219
111808,0.06060281
111809,0.11747998
111810,0.13129108
111811,0.17636204
111812,0.30597264
111813,0.11820727
111814,0.26065272
111815,0.14039397
111816,0.39986485
111817,0.20963307
111818,0.21986258
111819,0.16041051
111820,0.08215325
111821,0.23742242
111822,0.5710256
111823,0.06257093
111824,0.0913328
111825,0.19579878
111826,0.07088875
111827,0.35985914
111828,0.08858567
111829,0.2550852
111830,0.17025836
111831,0.055695392
111832,0.18518938
111833,0.7583868
111834,0.10174575
111835,0.40580854
111836,0.14086883
111837,0.22273722
111838,0.14422062
111839,0.064555876
111840,0.14608516
111841,0.05443367
111842,0.3362793
111843,0.06687178
111844,0.063992634
111845,0.3764534
111846,0.061317243
111847,0.14897245
111848,0.22467856
111849,0.11294127
111850,0.097069934
111851,0.09834418
111852,0.37597334
111853,0.10994291
111854,0.7030981
111855,0.1512465
111856,0.054763597
111857,0.09513151
111858,0.09303851
111859,0.3828595
111860,0.10194829
111861,0.14541084
111862,0.0957044
111863,0.047974084
111864,0.49331322
111865,0.07562642
111866,0.06032399
111867,0.5964274
111868,0.17478952
111869,0.09453537
111870,0.11667088
111871,0.22481528
111872,0.19051102
111873,0.08945295
111874,0.23742051
111875,0.6973474
111876,0.6768561
111877,0.7861505
111878,0.3013944
111879,0.11588605
111880,0.252156
111881,0.50549
111882,0.17745832
111883,0.066284835
111884,0.5435656
111885,0.28787276
111886,0.14903991
111887,0.105761915
111888,0.44180733
111889,0.054880165
111890,0.3810367
111891,0.6960116
111892,0.57888263
111893,0.33675632
111894,0.15158322
111895,0.13352084
111896,0.48581475
111897,0.14800389
111898,0.121849656
111899,0.2248346
111900,0.08646155
111901,0.0957044
111902,0.18445876
111903,0.10634893
111904,0.09612457
111905,0.056056414
111906,0.07115036
111907,0.66333663
111908,0.20808205
111909,0.40246373
111910,0.44057927
111911,0.06799869
111912,0.22262512
111913,0.14838465
111914,0.2031051
111915,0.05274801
111916,0.05903484
111917,0.3369885
111918,0.21222326
111919,0.41512465
111920,0.057293575
111921,0.16812526
111922,0.58045673
111923,0.1459716
111924,0.24409637
111925,0.058693174
111926,0.5426985
111927,0.37148768
111928,0.72936285
111929,0.77732337
111930,0.36533177
111931,0.0670629
111932,0.39930502
111933,0.84941065
111934,0.049041916
111935,0.69129276
111936,0.053879194
111937,0.13297601
111938,0.26169655
111939,0.12188028
111940,0.13824084
111941,0.2258947
111942,0.12529367
111943,0.06357168
111944,0.6645236
111945,0.0887153
111946,0.104009494
111947,0.054969225
111948,0.6180235
111949,0.63413906
111950,0.7583389
111951,0.09321752
111952,0.16401298
111953,0.14718413
111954,0.11826353
111955,0.25601843
111956,0.12328573
111957,0.5882679
111958,0.7333429
111959,0.14022768
111960,0.087185375
111961,0.06537925
111962,0.063478164
111963,0.08882488
111964,0.11458089
111965,0.17177144
111966,0.6268533
111967,0.77514863
111968,0.10486731
111969,0.104009494
111970,0.12221778
111971,0.20620915
111972,0.12925047
111973,0.5934579
111974,0.19605868
111975,0.78195417
111976,0.05716747
111977,0.39038268
111978,0.13915057
111979,0.076450005
111980,0.09549276
111981,0.098829225
111982,0.19005139
111983,0.114804
111984,0.18994004
111985,0.10021259
111986,0.1368078
111987,0.15411717
111988,0.10088048
111989,0.15137507
111990,0.13297601
111991,0.16887793
111992,0.37024608
111993,0.26258135
111994,0.42451245
111995,0.05616371
111996,0.056886252
111997,0.148583
111998,0.40333197
111999,0.09505845
112000,0.14213213
112001,0.09652315
112002,0.61380935
112003,0.093284726
112004,0.2409909
112005,0.060390115
112006,0.12415243
112007,0.12490819
112008,0.06507351
112009,0.50366926
112010,0.071958445
112011,0.76338136
112012,0.19709903
112013,0.061795212
112014,0.20730889
112015,0.040657256
112016,0.13256608
112017,0.115377195
112018,0.12816113
112019,0.05699076
112020,0.34184355
112021,0.5174646
112022,0.22706608
112023,0.26696202
112024,0.35149664
112025,0.05716747
112026,0.7578241
112027,0.6743562
112028,0.45267004
112029,0.2919529
112030,0.07559307
112031,0.0969617
112032,0.105719775
112033,0.14294648
112034,0.07500527
112035,0.15440772
112036,0.1620909
112037,0.09847662
112038,0.07651453
112039,0.17619556
112040,0.20701925
112041,0.7720739
112042,0.37471998
112043,0.22026125
112044,0.062088042
112045,0.19672258
112046,0.09235592
112047,0.77732337
112048,0.08490749
112049,0.06776398
112050,0.5836472
112051,0.1898504
112052,0.75259453
112053,0.06724448
112054,0.064555876
112055,0.12973607
112056,0.105761915
112057,0.071958445
112058,0.051881965
112059,0.19633247
112060,0.080659136
112061,0.84533983
112062,0.067765795
112063,0.059355438
112064,0.051486164
112065,0.13949053
112066,0.309654
112067,0.093284726
112068,0.609318
112069,0.057966135
112070,0.058654763
112071,0.6634712
112072,0.09443354
112073,0.13440466
112074,0.09453537
112075,0.062088042
112076,0.33782348
112077,0.05885467
112078,0.1176951
112079,0.53363883
112080,0.4395554
112081,0.13670218
112082,0.2481945
112083,0.12415243
112084,0.05207251
112085,0.19345681
112086,0.1026128
112087,0.056203138
112088,0.09165828
112089,0.09067948
112090,0.09453537
112091,0.06917556
112092,0.35942775
112093,0.12600599
112094,0.039862767
112095,0.46988147
112096,0.11058321
112097,0.5100282
112098,0.13923374
112099,0.24476707
112100,0.5292092
112101,0.56242406
112102,0.10088048
112103,0.22800104
112104,0.17116533
112105,0.17450114
112106,0.3146311
112107,0.08925276
112108,0.21930075
112109,0.12366152
112110,0.4234129
112111,0.130432
112112,0.7930789
112113,0.15010765
112114,0.43554938
112115,0.068429425
112116,0.40177354
112117,0.15664485
112118,0.108559296
112119,0.19677757
112120,0.08058231
112121,0.38208494
112122,0.07364191
112123,0.0568398
112124,0.08420943
112125,0.14479916
112126,0.10466642
112127,0.051881965
112128,0.13603307
112129,0.065751374
112130,0.47632667
112131,0.7861505
112132,0.19124122
112133,0.05757918
112134,0.0531954
112135,0.09303851
112136,0.21448128
112137,0.107090175
112138,0.7110377
112139,0.61520994
112140,0.43933928
112141,0.065987885
112142,0.07488535
112143,0.6925115
112144,0.14263901
112145,0.13992861
112146,0.11388509
112147,0.06507351
112148,0.2395036
112149,0.057150114
112150,0.17573862
112151,0.28821158
112152,0.06505174
112153,0.49756768
112154,0.47829095
112155,0.1532187
112156,0.05350733
112157,0.19849382
112158,0.07266366
112159,0.054044995
112160,0.10318854
112161,0.15553081
112162,0.052386206
112163,0.073753014
112164,0.10088048
112165,0.3587888
112166,0.075280845
112167,0.09890423
112168,0.09513151
112169,0.09063601
112170,0.06301205
112171,0.29248568
112172,0.20455514
112173,0.616952
112174,0.20387983
112175,0.05330525
112176,0.06597753
112177,0.07190694
112178,0.055648766
112179,0.13670751
112180,0.07500527
112181,0.58655703
112182,0.10230739
112183,0.615091
112184,0.20116277
112185,0.058084905
112186,0.1461528
112187,0.113151565
112188,0.35233468
112189,0.6806132
112190,0.15479149
112191,0.35816142
112192,0.55199546
112193,0.690479
112194,0.24387896
112195,0.21621376
112196,0.50629073
112197,0.09834336
112198,0.09579114
112199,0.09303851
112200,0.055107445
112201,0.104180306
112202,0.059274964
112203,0.09309717
112204,0.1512465
112205,0.10648381
112206,0.1028119
112207,0.13824084
112208,0.050762434
112209,0.11692009
112210,0.060529623
112211,0.45045513
112212,0.3013044
112213,0.32599875
112214,0.09868602
112215,0.0617951
112216,0.101741806
112217,0.13725866
112218,0.5627602
112219,0.089555286
112220,0.09303851
112221,0.053445663
112222,0.18893573
112223,0.20461239
112224,0.23632917
112225,0.15701504
112226,0.06465697
112227,0.3277383
112228,0.3310925
112229,0.23065671
112230,0.17932382
112231,0.27621707
112232,0.075043455
112233,0.047974084
112234,0.22970672
112235,0.62884074
112236,0.1977969
112237,0.12655918
112238,0.21227653
112239,0.33572045
112240,0.6296582
112241,0.047974084
112242,0.6780287
112243,0.14905839
112244,0.70130944
112245,0.68267447
112246,0.049335632
112247,0.16998701
112248,0.097779535
112249,0.7796537
112250,0.05716747
112251,0.14755177
112252,0.054328583
112253,0.5477794
112254,0.09067948
112255,0.09513151
112256,0.1601842
112257,0.16829605
112258,0.2675746
112259,0.09665948
112260,0.087185375
112261,0.20693801
112262,0.054328583
112263,0.103691004
112264,0.40111578
112265,0.057912935
112266,0.07156162
112267,0.1275713
112268,0.14341344
112269,0.11789203
112270,0.05377597
112271,0.093284726
112272,0.7180979
112273,0.3486763
112274,0.06978495
112275,0.7751615
112276,0.22111535
112277,0.19547758
112278,0.7947389
112279,0.06720123
112280,0.13327503
112281,0.11367029
112282,0.10166095
112283,0.08651713
112284,0.65931857
112285,0.77609044
112286,0.68311214
112287,0.050844047
112288,0.3627588
112289,0.05716747
112290,0.64054126
112291,0.10958032
112292,0.27115983
112293,0.15876558
112294,0.2035677
112295,0.33199903
112296,0.10597442
112297,0.46215037
112298,0.6210197
112299,0.12346939
112300,0.06275019
112301,0.050530057
112302,0.25587243
112303,0.2709956
112304,0.32250774
112305,0.0957044
112306,0.10481542
112307,0.19782655
112308,0.08811398
112309,0.05542168
112310,0.048650943
112311,0.31437021
112312,0.124444135
112313,0.7198844
112314,0.066284835
112315,0.1691375
112316,0.17891888
112317,0.25144765
112318,0.24476707
112319,0.07270047
112320,0.05843313
112321,0.52551377
112322,0.06274571
112323,0.35529792
112324,0.4413906
112325,0.14684106
112326,0.13603197
112327,0.12120887
112328,0.78608996
112329,0.14110924
112330,0.07766201
112331,0.4661388
112332,0.26435605
112333,0.24383067
112334,0.1054495
112335,0.18053651
112336,0.21848711
112337,0.70993686
112338,0.49566108
112339,0.24315754
112340,0.086544834
112341,0.24559312
112342,0.33214825
